InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Sales
571682,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-10-18 14:00:00,2.95,14179,United Kingdom,2.95
571682,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-10-18 14:00:00,0.83,14179,United Kingdom,0.83
571682,21070,VINTAGE BILLBOARD MUG ,1,2011-10-18 14:00:00,1.25,14179,United Kingdom,1.25
571682,23205,CHARLOTTE BAG VINTAGE ALPHABET ,1,2011-10-18 14:00:00,0.85,14179,United Kingdom,0.85
571682,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,2011-10-18 14:00:00,3.75,14179,United Kingdom,3.75
571682,22667,RECIPE BOX RETROSPOT ,1,2011-10-18 14:00:00,2.95,14179,United Kingdom,2.95
571682,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-10-18 14:00:00,2.95,14179,United Kingdom,2.95
571682,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-10-18 14:00:00,2.95,14179,United Kingdom,2.95
571682,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,4.95
571682,23355,HOT WATER BOTTLE KEEP CALM,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,4.95
571682,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,4.95
571682,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,4.95
571682,22380,TOY TIDY SPACEBOY  ,1,2011-10-18 14:00:00,2.1,14179,United Kingdom,2.1
571682,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-10-18 14:00:00,4.25,14179,United Kingdom,4.25
571682,22381,TOY TIDY PINK POLKADOT,1,2011-10-18 14:00:00,2.1,14179,United Kingdom,2.1
571682,48194,DOORMAT HEARTS,1,2011-10-18 14:00:00,8.25,14179,United Kingdom,8.25
571682,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-18 14:00:00,8.25,14179,United Kingdom,16.5
571682,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-10-18 14:00:00,8.25,14179,United Kingdom,8.25
571682,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-10-18 14:00:00,8.25,14179,United Kingdom,8.25
571682,22470,HEART OF WICKER LARGE,2,2011-10-18 14:00:00,2.95,14179,United Kingdom,5.9
571682,23322,LARGE WHITE HEART OF WICKER,2,2011-10-18 14:00:00,2.95,14179,United Kingdom,5.9
571682,22650,CERAMIC PIRATE CHEST MONEY BANK,1,2011-10-18 14:00:00,1.45,14179,United Kingdom,1.45
571682,22069,BROWN  PIRATE TREASURE CHEST ,1,2011-10-18 14:00:00,1.65,14179,United Kingdom,1.65
571682,15056P,EDWARDIAN PARASOL PINK,1,2011-10-18 14:00:00,5.95,14179,United Kingdom,5.95
571682,15056BL,EDWARDIAN PARASOL BLACK,1,2011-10-18 14:00:00,5.95,14179,United Kingdom,5.95
571682,20679,EDWARDIAN PARASOL RED,1,2011-10-18 14:00:00,5.95,14179,United Kingdom,5.95
571682,15056N,EDWARDIAN PARASOL NATURAL,1,2011-10-18 14:00:00,5.95,14179,United Kingdom,5.95
571682,23133,LARGE IVORY HEART WALL ORGANISER,1,2011-10-18 14:00:00,8.25,14179,United Kingdom,8.25
571682,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,4.95
571682,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,4.95
571682,23245,SET OF 3 REGENCY CAKE TINS,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,4.95
571682,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,2011-10-18 14:00:00,4.65,14179,United Kingdom,9.3
571682,23147,SINGLE ANTIQUE ROSE HOOK IVORY,3,2011-10-18 14:00:00,1.45,14179,United Kingdom,4.35
571682,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,2011-10-18 14:00:00,3.29,14179,United Kingdom,3.29
571682,23203,JUMBO BAG VINTAGE DOILY ,1,2011-10-18 14:00:00,2.08,14179,United Kingdom,2.08
571682,21930,JUMBO STORAGE BAG SKULLS,1,2011-10-18 14:00:00,2.08,14179,United Kingdom,2.08
571682,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-18 14:00:00,2.08,14179,United Kingdom,2.08
571682,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011-10-18 14:00:00,2.08,14179,United Kingdom,2.08
571682,23201,JUMBO BAG ALPHABET,1,2011-10-18 14:00:00,2.08,14179,United Kingdom,2.08
571682,23200,JUMBO BAG PEARS,1,2011-10-18 14:00:00,2.08,14179,United Kingdom,2.08
571682,21584,RETROSPOT SMALL TUBE MATCHES,1,2011-10-18 14:00:00,1.65,14179,United Kingdom,1.65
571682,22925,BLUE GIANT GARDEN THERMOMETER,1,2011-10-18 14:00:00,5.95,14179,United Kingdom,5.95
571682,22928,YELLOW GIANT GARDEN THERMOMETER,1,2011-10-18 14:00:00,5.95,14179,United Kingdom,5.95
571682,23080,RED METAL BOX TOP SECRET,1,2011-10-18 14:00:00,8.25,14179,United Kingdom,8.25
571682,23081,GREEN METAL BOX ARMY SUPPLIES,1,2011-10-18 14:00:00,8.25,14179,United Kingdom,8.25
571682,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-10-18 14:00:00,1.25,14179,United Kingdom,7.5
571682,22776,SWEETHEART 3 TIER CAKE STAND ,1,2011-10-18 14:00:00,9.95,14179,United Kingdom,9.95
571682,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-10-18 14:00:00,0.83,14179,United Kingdom,0.83
571682,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,2011-10-18 14:00:00,1.95,14179,United Kingdom,3.9
571682,84849D,HOT BATHS SOAP HOLDER,3,2011-10-18 14:00:00,1.69,14179,United Kingdom,5.07
571682,23132,SMALL IVORY HEART WALL ORGANISER,1,2011-10-18 14:00:00,5.75,14179,United Kingdom,5.75
571682,22588,CARD HOLDER GINGHAM HEART,1,2011-10-18 14:00:00,2.89,14179,United Kingdom,2.89
571682,82552,WASHROOM METAL SIGN,1,2011-10-18 14:00:00,1.45,14179,United Kingdom,1.45
571682,82581,TOILET METAL SIGN,1,2011-10-18 14:00:00,0.55,14179,United Kingdom,0.55
571682,82580,BATHROOM METAL SIGN,2,2011-10-18 14:00:00,0.55,14179,United Kingdom,1.1
571682,82578,KITCHEN METAL SIGN,2,2011-10-18 14:00:00,0.55,14179,United Kingdom,1.1
571682,21902,"KEY FOB , FRONT  DOOR ",4,2011-10-18 14:00:00,0.65,14179,United Kingdom,2.6
571682,82583,HOT BATHS METAL SIGN,2,2011-10-18 14:00:00,2.1,14179,United Kingdom,4.2
571682,21174,POTTERING IN THE SHED METAL SIGN,2,2011-10-18 14:00:00,2.08,14179,United Kingdom,4.16
571682,22116,METAL SIGN HIS DINNER IS SERVED,1,2011-10-18 14:00:00,0.79,14179,United Kingdom,0.79
571682,23426,METAL SIGN DROP YOUR PANTS,1,2011-10-18 14:00:00,2.89,14179,United Kingdom,2.89
571682,21903,MAN FLU METAL SIGN,2,2011-10-18 14:00:00,2.1,14179,United Kingdom,4.2
571682,23329,DECORATIVE WICKER HEART LARGE,3,2011-10-18 14:00:00,1.65,14179,United Kingdom,4.949999999999999
571682,82551,LAUNDRY 15C METAL SIGN,1,2011-10-18 14:00:00,1.45,14179,United Kingdom,1.45
571682,23301,GARDENERS KNEELING PAD KEEP CALM ,4,2011-10-18 14:00:00,1.65,14179,United Kingdom,6.6
571682,23300,GARDENERS KNEELING PAD CUP OF TEA ,4,2011-10-18 14:00:00,1.65,14179,United Kingdom,6.6
571682,23298,SPOTTY BUNTING,2,2011-10-18 14:00:00,4.95,14179,United Kingdom,9.9
571682,23329,DECORATIVE WICKER HEART LARGE,1,2011-10-18 14:00:00,1.65,14179,United Kingdom,1.65
571682,23332,IVORY WICKER HEART LARGE,3,2011-10-18 14:00:00,1.65,14179,United Kingdom,4.949999999999999
571682,23176,ABC TREASURE BOOK BOX ,1,2011-10-18 14:00:00,2.25,14179,United Kingdom,2.25
571682,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-10-18 14:00:00,0.83,14179,United Kingdom,0.83
571682,21901,"KEY FOB , BACK DOOR ",2,2011-10-18 14:00:00,0.65,14179,United Kingdom,1.3
571682,21900,"KEY FOB , SHED",4,2011-10-18 14:00:00,0.65,14179,United Kingdom,2.6
571682,21899,GARAGE KEY FOB,4,2011-10-18 14:00:00,0.65,14179,United Kingdom,2.6
571682,23370,SET 36 COLOURING PENCILS DOILY,2,2011-10-18 14:00:00,1.25,14179,United Kingdom,2.5
571682,23366,SET 12 COLOURING PENCILS DOILY,2,2011-10-18 14:00:00,0.65,14179,United Kingdom,1.3
571682,20974,12 PENCILS SMALL TUBE SKULL,2,2011-10-18 14:00:00,0.65,14179,United Kingdom,1.3
571682,23372,SET 36 COLOUR PENCILS DOLLY GIRL,2,2011-10-18 14:00:00,1.25,14179,United Kingdom,2.5
571682,23371,SET 36 COLOUR PENCILS SPACEBOY ,3,2011-10-18 14:00:00,1.25,14179,United Kingdom,3.75
571682,20982,12 PENCILS TALL TUBE SKULLS,2,2011-10-18 14:00:00,0.85,14179,United Kingdom,1.7
571682,22723,SET OF 6 HERB TINS SKETCHBOOK,2,2011-10-18 14:00:00,3.95,14179,United Kingdom,7.9
571682,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,4.95
571682,23494,VINTAGE DOILY DELUXE SEWING KIT ,1,2011-10-18 14:00:00,5.95,14179,United Kingdom,5.95
571682,22654,DELUXE SEWING KIT ,1,2011-10-18 14:00:00,5.95,14179,United Kingdom,5.95
571682,47559B,TEA TIME OVEN GLOVE,2,2011-10-18 14:00:00,1.25,14179,United Kingdom,2.5
571682,22561,WOODEN SCHOOL COLOURING SET,3,2011-10-18 14:00:00,1.65,14179,United Kingdom,4.949999999999999
571682,22829,SWEETHEART WIRE WALL TIDY,1,2011-10-18 14:00:00,9.95,14179,United Kingdom,9.95
571682,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,2011-10-18 14:00:00,0.85,14179,United Kingdom,1.7
571682,21584,RETROSPOT SMALL TUBE MATCHES,2,2011-10-18 14:00:00,1.65,14179,United Kingdom,3.3
571682,22064,PINK DOUGHNUT TRINKET POT ,1,2011-10-18 14:00:00,1.65,14179,United Kingdom,1.65
571682,22867,HAND WARMER BIRD DESIGN,3,2011-10-18 14:00:00,2.1,14179,United Kingdom,6.300000000000001
571682,23439,HAND WARMER RED LOVE HEART,3,2011-10-18 14:00:00,2.1,14179,United Kingdom,6.300000000000001
571682,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,4.95
571682,22633,HAND WARMER UNION JACK,3,2011-10-18 14:00:00,2.1,14179,United Kingdom,6.300000000000001
571682,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,4.95
571682,21876,POTTERING MUG,2,2011-10-18 14:00:00,1.65,14179,United Kingdom,3.3
571682,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2,2011-10-18 14:00:00,1.45,14179,United Kingdom,2.9
571682,23198,PANTRY MAGNETIC  SHOPPING LIST,2,2011-10-18 14:00:00,1.45,14179,United Kingdom,2.9
571682,22652,TRAVEL SEWING KIT,2,2011-10-18 14:00:00,1.65,14179,United Kingdom,3.3
571682,23372,SET 36 COLOUR PENCILS DOLLY GIRL,1,2011-10-18 14:00:00,1.25,14179,United Kingdom,1.25
571682,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-10-18 14:00:00,3.95,14179,United Kingdom,7.9
571682,23194,GYMKHANA TREASURE BOOK BOX,1,2011-10-18 14:00:00,2.25,14179,United Kingdom,2.25
571682,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-10-18 14:00:00,2.25,14179,United Kingdom,2.25
571682,23177,TREASURE ISLAND BOOK BOX,2,2011-10-18 14:00:00,2.25,14179,United Kingdom,4.5
571682,23176,ABC TREASURE BOOK BOX ,1,2011-10-18 14:00:00,2.25,14179,United Kingdom,2.25
571682,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-10-18 14:00:00,0.95,14179,United Kingdom,1.9
571682,85066,CREAM SWEETHEART MINI CHEST,2,2011-10-18 14:00:00,12.75,14179,United Kingdom,25.5
571683,22690,DOORMAT HOME SWEET HOME BLUE ,4,2011-10-18 14:07:00,8.25,15140,United Kingdom,33.0
571683,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-10-18 14:07:00,4.95,15140,United Kingdom,19.8
571683,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-10-18 14:07:00,4.95,15140,United Kingdom,14.85
571683,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-18 14:07:00,4.95,15140,United Kingdom,14.85
571683,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-10-18 14:07:00,0.79,15140,United Kingdom,7.9
571683,23470,CARD HOLDER LOVE BIRD LARGE ,4,2011-10-18 14:07:00,6.25,15140,United Kingdom,25.0
571683,23300,GARDENERS KNEELING PAD CUP OF TEA ,48,2011-10-18 14:07:00,1.45,15140,United Kingdom,69.6
571683,23536,WALL ART VILLAGE SHOW ,4,2011-10-18 14:07:00,5.95,15140,United Kingdom,23.8
571683,23535,WALL ART BICYCLE SAFETY,4,2011-10-18 14:07:00,5.95,15140,United Kingdom,23.8
571683,23526,WALL ART DOG LICENCE ,4,2011-10-18 14:07:00,5.95,15140,United Kingdom,23.8
571683,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-10-18 14:07:00,1.25,15140,United Kingdom,15.0
571683,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,2011-10-18 14:07:00,3.75,15140,United Kingdom,30.0
571684,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3,2011-10-18 14:11:00,0.29,16730,United Kingdom,0.8699999999999999
571684,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,3,2011-10-18 14:11:00,0.29,16730,United Kingdom,0.8699999999999999
571684,23267,SET OF 4 SANTA PLACE SETTINGS,1,2011-10-18 14:11:00,1.25,16730,United Kingdom,1.25
571684,21802,CHRISTMAS TREE HEART DECORATION,3,2011-10-18 14:11:00,0.42,16730,United Kingdom,1.26
571684,21803,CHRISTMAS TREE STAR DECORATION,3,2011-10-18 14:11:00,0.42,16730,United Kingdom,1.26
571684,21807,WHITE CHRISTMAS STAR DECORATION,3,2011-10-18 14:11:00,0.42,16730,United Kingdom,1.26
571684,21817,GLITTER CHRISTMAS TREE,1,2011-10-18 14:11:00,0.39,16730,United Kingdom,0.39
571684,21819,GLITTER CHRISTMAS STAR ,2,2011-10-18 14:11:00,0.39,16730,United Kingdom,0.78
571684,21824,PAINTED METAL STAR WITH HOLLY BELLS,3,2011-10-18 14:11:00,0.39,16730,United Kingdom,1.17
571684,21823,PAINTED METAL HEART WITH HOLLY BELL,3,2011-10-18 14:11:00,0.39,16730,United Kingdom,1.17
571684,23331,DECORATIVE WICKER HEART SMALL,3,2011-10-18 14:11:00,0.63,16730,United Kingdom,1.89
571684,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,6,2011-10-18 14:11:00,0.83,16730,United Kingdom,4.98
571684,21823,PAINTED METAL HEART WITH HOLLY BELL,4,2011-10-18 14:11:00,0.39,16730,United Kingdom,1.56
571684,21824,PAINTED METAL STAR WITH HOLLY BELLS,4,2011-10-18 14:11:00,0.39,16730,United Kingdom,1.56
571684,21015,DARK BIRD HOUSE TREE DECORATION,1,2011-10-18 14:11:00,0.29,16730,United Kingdom,0.29
571684,21014,SWISS CHALET TREE DECORATION ,2,2011-10-18 14:11:00,0.29,16730,United Kingdom,0.58
571684,22598,CHRISTMAS MUSICAL ZINC TREE,5,2011-10-18 14:11:00,0.29,16730,United Kingdom,1.45
571684,22599,CHRISTMAS MUSICAL ZINC STAR,5,2011-10-18 14:11:00,0.29,16730,United Kingdom,1.45
571684,21810,CHRISTMAS HANGING STAR WITH BELL,3,2011-10-18 14:11:00,0.39,16730,United Kingdom,1.17
571684,21811,HANGING HEART WITH BELL,1,2011-10-18 14:11:00,0.39,16730,United Kingdom,0.39
571684,20668,DISCO BALL CHRISTMAS DECORATION,12,2011-10-18 14:11:00,0.12,16730,United Kingdom,1.44
571684,21809,CHRISTMAS HANGING TREE WITH BELL,2,2011-10-18 14:11:00,0.39,16730,United Kingdom,0.78
571684,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,3,2011-10-18 14:11:00,0.29,16730,United Kingdom,0.8699999999999999
571684,75049L,LARGE CIRCULAR MIRROR MOBILE,2,2011-10-18 14:11:00,1.25,16730,United Kingdom,2.5
571684,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,32,2011-10-18 14:11:00,0.83,16730,United Kingdom,26.56
571684,22467,GUMBALL COAT RACK,12,2011-10-18 14:11:00,2.55,16730,United Kingdom,30.6
571684,23232,WRAP VINTAGE LEAF DESIGN,25,2011-10-18 14:11:00,0.42,16730,United Kingdom,10.5
571684,21498,RED RETROSPOT WRAP ,25,2011-10-18 14:11:00,0.42,16730,United Kingdom,10.5
571684,21871,SAVE THE PLANET MUG,6,2011-10-18 14:11:00,1.65,16730,United Kingdom,9.9
571684,21070,VINTAGE BILLBOARD MUG ,6,2011-10-18 14:11:00,1.25,16730,United Kingdom,7.5
571684,21877,HOME SWEET HOME MUG,6,2011-10-18 14:11:00,1.65,16730,United Kingdom,9.9
571684,47566,PARTY BUNTING,5,2011-10-18 14:11:00,4.95,16730,United Kingdom,24.75
571684,21137,BLACK RECORD COVER FRAME,4,2011-10-18 14:11:00,3.75,16730,United Kingdom,15.0
571684,23083,SET 6 PAPER TABLE LANTERN STARS ,1,2011-10-18 14:11:00,3.75,16730,United Kingdom,3.75
571684,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,2011-10-18 14:11:00,3.75,16730,United Kingdom,3.75
571684,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,4,2011-10-18 14:11:00,2.55,16730,United Kingdom,10.2
571684,21172,PARTY METAL SIGN ,5,2011-10-18 14:11:00,1.45,16730,United Kingdom,7.25
571684,22904,CALENDAR PAPER CUT DESIGN,2,2011-10-18 14:11:00,2.95,16730,United Kingdom,5.9
571684,23356,LOVE HOT WATER BOTTLE,2,2011-10-18 14:11:00,5.95,16730,United Kingdom,11.9
571684,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-10-18 14:11:00,4.95,16730,United Kingdom,4.95
571684,22983,CARD BILLBOARD FONT,12,2011-10-18 14:11:00,0.42,16730,United Kingdom,5.04
571684,22810,SET OF 6 T-LIGHTS SNOWMEN,2,2011-10-18 14:11:00,2.95,16730,United Kingdom,5.9
571684,22809,SET OF 6 T-LIGHTS SANTA,2,2011-10-18 14:11:00,2.95,16730,United Kingdom,5.9
571684,35970,ZINC FOLKART SLEIGH BELLS,12,2011-10-18 14:11:00,1.69,16730,United Kingdom,20.28
571684,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-18 14:11:00,0.95,16730,United Kingdom,0.95
571685,37449,CERAMIC CAKE STAND + HANGING CAKES,40,2011-10-18 14:15:00,8.5,12863,United Kingdom,340.0
571685,37446,MINI CAKE STAND WITH HANGING CAKES,24,2011-10-18 14:15:00,1.45,12863,United Kingdom,34.8
571685,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-10-18 14:15:00,1.25,12863,United Kingdom,15.0
571685,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,12,2011-10-18 14:15:00,4.95,12863,United Kingdom,59.400000000000006
571685,22197,POPCORN HOLDER,100,2011-10-18 14:15:00,0.72,12863,United Kingdom,72.0
571690,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-18 14:32:00,2.08,14191,United Kingdom,20.8
571690,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-18 14:32:00,2.08,14191,United Kingdom,20.8
571690,85099F,JUMBO BAG STRAWBERRY,10,2011-10-18 14:32:00,2.08,14191,United Kingdom,20.8
571690,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-10-18 14:32:00,2.08,14191,United Kingdom,20.8
571690,17003,BROCADE RING PURSE ,36,2011-10-18 14:32:00,0.39,14191,United Kingdom,14.04
571690,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-18 14:32:00,0.29,14191,United Kingdom,6.959999999999999
571690,22574,HEART WOODEN CHRISTMAS DECORATION,12,2011-10-18 14:32:00,0.85,14191,United Kingdom,10.2
571690,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-10-18 14:32:00,0.29,14191,United Kingdom,6.959999999999999
571690,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-10-18 14:32:00,0.29,14191,United Kingdom,6.959999999999999
571690,22595,GINGHAM HEART DECORATION,12,2011-10-18 14:32:00,0.85,14191,United Kingdom,10.2
571690,22602,RETROSPOT WOODEN HEART DECORATION,12,2011-10-18 14:32:00,0.85,14191,United Kingdom,10.2
571690,22593,CHRISTMAS GINGHAM STAR,12,2011-10-18 14:32:00,0.85,14191,United Kingdom,10.2
571690,22594,CHRISTMAS GINGHAM TREE,12,2011-10-18 14:32:00,0.85,14191,United Kingdom,10.2
571690,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-10-18 14:32:00,1.25,14191,United Kingdom,15.0
571690,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-10-18 14:32:00,1.25,14191,United Kingdom,15.0
571690,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-10-18 14:32:00,1.25,14191,United Kingdom,15.0
571690,23298,SPOTTY BUNTING,6,2011-10-18 14:32:00,4.95,14191,United Kingdom,29.700000000000003
571690,23313,VINTAGE CHRISTMAS BUNTING,5,2011-10-18 14:32:00,4.95,14191,United Kingdom,24.75
571690,47566,PARTY BUNTING,4,2011-10-18 14:32:00,4.95,14191,United Kingdom,19.8
571690,23202,JUMBO BAG VINTAGE LEAF,10,2011-10-18 14:32:00,2.08,14191,United Kingdom,20.8
571690,22386,JUMBO BAG PINK POLKADOT,10,2011-10-18 14:32:00,2.08,14191,United Kingdom,20.8
571691,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-10-18 14:34:00,3.75,13860,United Kingdom,22.5
571691,23083,SET 6 PAPER TABLE LANTERN STARS ,6,2011-10-18 14:34:00,3.75,13860,United Kingdom,22.5
571691,22589,CARDHOLDER GINGHAM STAR,6,2011-10-18 14:34:00,2.89,13860,United Kingdom,17.34
571691,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,2011-10-18 14:34:00,0.85,13860,United Kingdom,10.2
571691,22603,CHRISTMAS RETROSPOT TREE WOOD,12,2011-10-18 14:34:00,0.85,13860,United Kingdom,10.2
571691,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-10-18 14:34:00,2.95,13860,United Kingdom,17.700000000000003
571691,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-10-18 14:34:00,9.95,13860,United Kingdom,19.9
571691,23393,HOME SWEET HOME CUSHION COVER ,4,2011-10-18 14:34:00,3.75,13860,United Kingdom,15.0
571691,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-10-18 14:34:00,0.83,13860,United Kingdom,6.64
571691,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-10-18 14:34:00,2.08,13860,United Kingdom,24.96
571691,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-10-18 14:34:00,2.95,13860,United Kingdom,17.700000000000003
571692,23455,SMALL PARLOUR PICTURE FRAME,6,2011-10-18 14:34:00,2.89,13860,United Kingdom,17.34
571692,23487,SWEET HEART CAKE CARRIER,1,2011-10-18 14:34:00,9.95,13860,United Kingdom,9.95
571693,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-10-18 14:44:00,0.42,14776,United Kingdom,10.08
571693,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,2011-10-18 14:44:00,0.42,14776,United Kingdom,10.08
571693,23002,TRAVEL CARD WALLET SKULLS,24,2011-10-18 14:44:00,0.42,14776,United Kingdom,10.08
571693,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,48,2011-10-18 14:44:00,1.25,14776,United Kingdom,60.0
571693,22523,CHILDS GARDEN FORK PINK,12,2011-10-18 14:44:00,0.85,14776,United Kingdom,10.2
571693,22522,CHILDS GARDEN FORK BLUE ,12,2011-10-18 14:44:00,0.85,14776,United Kingdom,10.2
571693,22664,TOY TIDY DOLLY GIRL DESIGN,10,2011-10-18 14:44:00,2.1,14776,United Kingdom,21.0
571693,22380,TOY TIDY SPACEBOY  ,10,2011-10-18 14:44:00,2.1,14776,United Kingdom,21.0
571693,23078,ICE CREAM PEN LIP GLOSS ,24,2011-10-18 14:44:00,1.25,14776,United Kingdom,30.0
571693,21703,BAG 125g SWIRLY MARBLES,60,2011-10-18 14:44:00,0.42,14776,United Kingdom,25.2
571693,22741,FUNKY DIVA PEN,48,2011-10-18 14:44:00,0.85,14776,United Kingdom,40.8
571693,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-10-18 14:44:00,0.65,14776,United Kingdom,15.6
571693,21213,PACK OF 72 SKULL CAKE CASES,48,2011-10-18 14:44:00,0.55,14776,United Kingdom,26.4
571693,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-10-18 14:44:00,0.55,14776,United Kingdom,13.2
571693,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-10-18 14:44:00,0.55,14776,United Kingdom,13.2
571693,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-10-18 14:44:00,0.55,14776,United Kingdom,13.2
571694,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,8,2011-10-18 14:44:00,3.75,13308,United Kingdom,30.0
571694,22750,FELTCRAFT PRINCESS LOLA DOLL,8,2011-10-18 14:44:00,3.75,13308,United Kingdom,30.0
571694,23501,KEY RING BASEBALL BOOT UNION JACK,20,2011-10-18 14:44:00,1.25,13308,United Kingdom,25.0
571694,22535,MAGIC DRAWING SLATE BUNNIES ,24,2011-10-18 14:44:00,0.42,13308,United Kingdom,10.08
571694,22537,MAGIC DRAWING SLATE DINOSAUR,24,2011-10-18 14:44:00,0.42,13308,United Kingdom,10.08
571694,22150,3 STRIPEY MICE FELTCRAFT,12,2011-10-18 14:44:00,1.95,13308,United Kingdom,23.4
571694,23424,GINGHAM RECIPE BOOK BOX,4,2011-10-18 14:44:00,4.95,13308,United Kingdom,19.8
571694,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2011-10-18 14:44:00,3.29,13308,United Kingdom,78.96000000000001
571694,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-10-18 14:44:00,1.45,13308,United Kingdom,17.4
571694,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,12,2011-10-18 14:44:00,2.08,13308,United Kingdom,24.96
571694,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-10-18 14:44:00,1.25,13308,United Kingdom,15.0
571696,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-18 14:47:00,4.95,15604,United Kingdom,14.85
571696,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-10-18 14:47:00,1.65,15604,United Kingdom,19.8
571696,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-10-18 14:47:00,1.25,15604,United Kingdom,15.0
